iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.4754038155078888,0.558018147945404,0.6245344579219818
3,0.20086513832211494,0.2794062942266464,0.35670504719018936
4,0.09481867775321007,0.14262458682060242,0.2010188102722168
5,0.05145344790071249,0.08314976096153259,0.127593033015728
6,0.0372961163520813,0.060813574120402336,0.09333628602325916
7,0.02692886907607317,0.046347739174962044,0.07663068920373917
8,0.02408566465601325,0.04046623036265373,0.06982481107115746
9,0.02076108008623123,0.037412337958812714,0.06659026630222797
10,0.01941160624846816,0.03573307767510414,0.06614464707672596
11,0.018189587630331516,0.03561779484152794,0.06654811464250088
12,0.019380446523427963,0.034647371619939804,0.06564274057745934
13,0.01863112347200513,0.03285376541316509,0.06051962822675705
14,0.018713961821049452,0.03396056592464447,0.06222036015242338
15,0.01816943846642971,0.0336050558835268,0.05986127629876137
16,0.01843275874853134,0.03377358987927437,0.06308462098240852
17,0.018079325556755066,0.03342880867421627,0.061943585984408855
18,0.01873907446861267,0.034029847010970116,0.06262735649943352
19,0.017775672022253275,0.035085529088974,0.06354730576276779
20,0.01922136778011918,0.036077963188290596,0.0661721769720316
21,0.01835159258916974,0.03478117287158966,0.06473476998507977
22,0.019212874583899975,0.03539351932704449,0.06528385914862156
23,0.01853021001443267,0.03543638437986374,0.06619639880955219
24,0.0196416606195271,0.036734431982040405,0.06583733670413494
25,0.018843634985387325,0.03635597787797451,0.06646418571472168
26,0.020028707571327686,0.03649784252047539,0.06645750440657139
27,0.019117968156933784,0.03768620081245899,0.06801112927496433
28,0.020120359025895596,0.037838373333215714,0.06714597530663013
29,0.020202093292027712,0.03709967993199825,0.06973334215581417
30,0.02030454156920314,0.03822430595755577,0.06757760234177113
31,0.020118605811148882,0.03823970630764961,0.06996358744800091
32,0.020808763336390257,0.03952307067811489,0.06758537329733372
33,0.020333718974143267,0.03850018233060837,0.0710650160908699
34,0.021126443054527044,0.03889660909771919,0.06871282868087292
35,0.02108148019760847,0.03935249149799347,0.07227402552962303
36,0.021519402973353863,0.04056422412395477,0.07095778360962868
37,0.021562293637543917,0.04095955565571785,0.07512198574841022
38,0.021629508584737778,0.04078922979533672,0.07208225317299366
39,0.02178693236783147,0.041368044912815094,0.07483858428895473
40,0.021754186134785414,0.0420727226883173,0.07441210374236107
41,0.02209556894376874,0.042695021256804466,0.07816429995000362
42,0.02230456005781889,0.04248376004397869,0.07542683184146881
43,0.022323595359921455,0.04351919703185558,0.08012847788631916
44,0.02249682554975152,0.04380197264254093,0.07622992619872093
45,0.0226442851126194,0.04467472434043884,0.07951194792985916
46,0.023113439325243235,0.04422803781926632,0.07994486577808857
47,0.022873718291521072,0.04456237703561783,0.08018914423882961
48,0.02355646202340722,0.04600220359861851,0.08110288344323635
49,0.02292077476158738,0.046033186838030815,0.08324127644300461
50,0.023584308568388224,0.04615158401429653,0.08068184368312359
51,0.02315350342541933,0.04592663049697876,0.08385530672967434
52,0.02370767667889595,0.047767046838998795,0.08267886936664581
53,0.02401593467220664,0.04755073040723801,0.08709935657680035
54,0.02436969429254532,0.047337302938103676,0.08301086537539959
55,0.02434587525203824,0.04728498123586178,0.08725517615675926
56,0.02510282164439559,0.04862680472433567,0.08323855511844158
57,0.024883815087378025,0.04857722856104374,0.08883453160524368
58,0.025169929023832083,0.04906661808490753,0.08444760739803314
59,0.02503163693472743,0.04907012730836868,0.08984583057463169
60,0.025626045651733875,0.04968728870153427,0.08513125404715538
61,0.025694615673273802,0.05034205690026283,0.09100326523184776
62,0.025290035642683506,0.04995163530111313,0.0855179876089096
63,0.02608296601101756,0.05108250305056572,0.09375998005270958
64,0.025548845529556274,0.05084184557199478,0.08760492876172066
65,0.026309272274374962,0.0524701364338398,0.09489339403808117
66,0.02631925605237484,0.05128062330186367,0.08818554505705833
67,0.026413573417812586,0.052552480250597,0.09554692730307579
68,0.026501821354031563,0.052799444645643234,0.08970724046230316
69,0.02669781306758523,0.05363409221172333,0.09613429941236973
70,0.026649431325495243,0.05281337536871433,0.08948364295065403
71,0.027107323985546827,0.05410800129175186,0.09743694216012955
72,0.026569643523544073,0.05332106538116932,0.09078810922801495
73,0.027242503128945827,0.05484110489487648,0.0984745267778635
74,0.026777721475809813,0.053871819749474525,0.09171430952847004
75,0.027578022330999374,0.054297611117362976,0.09815694391727448
76,0.02752885827794671,0.054850611835718155,0.09334408305585384
77,0.027779278345406055,0.055833594873547554,0.1007648129016161
78,0.027523969765752554,0.05518060363829136,0.09419003315269947
79,0.027954112738370895,0.05559680983424187,0.09952063113451004
80,0.027984011452645063,0.05597502179443836,0.09463345818221569
81,0.02839360013604164,0.05719112791121006,0.10310062952339649
82,0.028074108995497227,0.056804975494742393,0.09580121003091335
83,0.02903716778382659,0.05789681896567345,0.10355156846344471
84,0.029047940392047167,0.05761205218732357,0.09725138917565346
85,0.029159846249967813,0.058189576491713524,0.10658298805356026
86,0.028797894716262817,0.05883150175213814,0.09736018627882004
87,0.02917757024988532,0.05844632349908352,0.10456471145153046
88,0.029536213260143995,0.05957583151757717,0.10026341490447521
89,0.029713919386267662,0.060207540169358253,0.10699856281280518
90,0.029606733936816454,0.06026122160255909,0.09899107553064823
91,0.030081140343099833,0.05967003107070923,0.10767682455480099
92,0.029888436663895845,0.06156284175813198,0.09945104271173477
93,0.030275600031018257,0.061316076666116714,0.10912685468792915
94,0.0301057999022305,0.06124083325266838,0.1008894331753254
95,0.03044463600963354,0.06146225333213806,0.1100320965051651
96,0.030195569153875113,0.06279055029153824,0.10091812908649445
97,0.03050669329240918,0.06268297135829926,0.11111845821142197
98,0.030724617652595043,0.0640074610710144,0.10288387350738049
99,0.031007140409201384,0.06239858828485012,0.11157342791557312
100,0.030362763442099094,0.06423557549715042,0.10271202214062214
